,depot,INST0286_N25_W16_P000,INST0286_N25_W16_D000,INST0286_N25_W16_P001,INST0286_N25_W16_D001,INST0286_N25_W16_P002,INST0286_N25_W16_D002,INST0286_N25_W16_P003,INST0286_N25_W16_D003,INST0286_N25_W16_P004,INST0286_N25_W16_D004,INST0286_N25_W16_P005,INST0286_N25_W16_D005,INST0286_N25_W16_P006,INST0286_N25_W16_D006,INST0286_N25_W16_P007,INST0286_N25_W16_D007,INST0286_N25_W16_P008,INST0286_N25_W16_D008,INST0286_N25_W16_P009,INST0286_N25_W16_D009,INST0286_N25_W16_P010,INST0286_N25_W16_D010,INST0286_N25_W16_P011,INST0286_N25_W16_D011,INST0286_N25_W16_P012,INST0286_N25_W16_D012,INST0286_N25_W16_P013,INST0286_N25_W16_D013,INST0286_N25_W16_P014,INST0286_N25_W16_D014,INST0286_N25_W16_P015,INST0286_N25_W16_D015,INST0286_N25_W16_P016,INST0286_N25_W16_D016,INST0286_N25_W16_P017,INST0286_N25_W16_D017,INST0286_N25_W16_P018,INST0286_N25_W16_D018,INST0286_N25_W16_P019,INST0286_N25_W16_D019,INST0286_N25_W16_P020,INST0286_N25_W16_D020,INST0286_N25_W16_P021,INST0286_N25_W16_D021,INST0286_N25_W16_P022,INST0286_N25_W16_D022,INST0286_N25_W16_P023,INST0286_N25_W16_D023,INST0286_N25_W16_P024,INST0286_N25_W16_D024
INST0286_N25_W16_P007,26.872,61.821,16.35,14.239,122.204,16.35,26.872,16.399,63.444,24.4,101.402,14.239,16.791,24.4,61.821,0.0,14.239,24.4,0.0,16.399,63.444,0.0,16.399,16.35,0.0,14.239,43.952,43.952,115.807,24.4,101.402,24.4,63.444,61.821,0.0,24.4,43.952,0.0,63.444,43.952,101.402,16.399,24.4,16.399,14.239,26.872,16.791,14.239,43.952,16.35,61.821
INST0286_N25_W16_D007,41.092,75.918,28.769,0.0,108.909,28.769,41.092,23.199,70.903,35.196,106.091,0.0,29.954,35.196,75.918,14.239,0.0,35.196,14.239,23.199,70.903,14.239,23.199,28.769,14.239,0.0,50.611,50.611,120.757,35.196,106.091,35.196,70.903,75.918,14.239,35.196,50.611,14.239,70.903,50.611,106.091,23.199,35.196,23.199,0.0,41.092,29.954,0.0,50.611,28.769,75.918
INST0286_N25_W16_P008,20.581,46.518,29.48,35.196,132.406,29.48,20.581,37.477,40.063,0.0,79.708,35.196,10.426,0.0,46.518,24.4,35.196,0.0,24.4,37.477,40.063,24.4,37.477,29.48,24.4,35.196,22.455,22.455,93.687,0.0,79.708,0.0,40.063,46.518,24.4,0.0,22.455,24.4,40.063,22.455,79.708,37.477,0.0,37.477,35.196,20.581,10.426,35.196,22.455,29.48,46.518
INST0286_N25_W16_D008,26.872,61.821,16.35,14.239,122.204,16.35,26.872,16.399,63.444,24.4,101.402,14.239,16.791,24.4,61.821,0.0,14.239,24.4,0.0,16.399,63.444,0.0,16.399,16.35,0.0,14.239,43.952,43.952,115.807,24.4,101.402,24.4,63.444,61.821,0.0,24.4,43.952,0.0,63.444,43.952,101.402,16.399,24.4,16.399,14.239,26.872,16.791,14.239,43.952,16.35,61.821
INST0286_N25_W16_P009,30.344,64.172,11.735,23.199,130.691,11.735,30.344,0.0,77.525,37.477,116.61,23.199,27.544,37.477,64.172,16.399,23.199,37.477,16.399,0.0,77.525,16.399,0.0,11.735,16.399,23.199,58.923,58.923,130.825,37.477,116.61,37.477,77.525,64.172,16.399,37.477,58.923,16.399,77.525,58.923,116.61,0.0,37.477,0.0,23.199,30.344,27.544,23.199,58.923,11.735,64.172
INST0286_N25_W16_D009,55.217,57.646,69.129,70.903,143.94,69.129,55.217,77.525,0.0,40.063,40.846,70.903,50.28,40.063,57.646,63.444,70.903,40.063,63.444,77.525,0.0,63.444,77.525,69.129,63.444,70.903,20.342,20.342,54.132,40.063,40.846,40.063,0.0,57.646,63.444,40.063,20.342,63.444,0.0,20.342,40.846,77.525,40.063,77.525,70.903,55.217,50.28,70.903,20.342,69.129,57.646
INST0286_N25_W16_P010,26.872,61.821,16.35,14.239,122.204,16.35,26.872,16.399,63.444,24.4,101.402,14.239,16.791,24.4,61.821,0.0,14.239,24.4,0.0,16.399,63.444,0.0,16.399,16.35,0.0,14.239,43.952,43.952,115.807,24.4,101.402,24.4,63.444,61.821,0.0,24.4,43.952,0.0,63.444,43.952,101.402,16.399,24.4,16.399,14.239,26.872,16.791,14.239,43.952,16.35,61.821
INST0286_N25_W16_D010,30.344,64.172,11.735,23.199,130.691,11.735,30.344,0.0,77.525,37.477,116.61,23.199,27.544,37.477,64.172,16.399,23.199,37.477,16.399,0.0,77.525,16.399,0.0,11.735,16.399,23.199,58.923,58.923,130.825,37.477,116.61,37.477,77.525,64.172,16.399,37.477,58.923,16.399,77.525,58.923,116.61,0.0,37.477,0.0,23.199,30.344,27.544,23.199,58.923,11.735,64.172
INST0286_N25_W16_P011,18.744,52.507,0.0,28.769,137.675,0.0,18.744,11.735,69.129,29.48,109.164,28.769,19.054,29.48,52.507,16.35,28.769,29.48,16.35,11.735,69.129,16.35,11.735,0.0,16.35,28.769,51.842,51.842,123.055,29.48,109.164,29.48,69.129,52.507,16.35,29.48,51.842,16.35,69.129,51.842,109.164,11.735,29.48,11.735,28.769,18.744,19.054,28.769,51.842,0.0,52.507
INST0286_N25_W16_D011,26.872,61.821,16.35,14.239,122.204,16.35,26.872,16.399,63.444,24.4,101.402,14.239,16.791,24.4,61.821,0.0,14.239,24.4,0.0,16.399,63.444,0.0,16.399,16.35,0.0,14.239,43.952,43.952,115.807,24.4,101.402,24.4,63.444,61.821,0.0,24.4,43.952,0.0,63.444,43.952,101.402,16.399,24.4,16.399,14.239,26.872,16.791,14.239,43.952,16.35,61.821
INST0286_N25_W16_P012,41.092,75.918,28.769,0.0,108.909,28.769,41.092,23.199,70.903,35.196,106.091,0.0,29.954,35.196,75.918,14.239,0.0,35.196,14.239,23.199,70.903,14.239,23.199,28.769,14.239,0.0,50.611,50.611,120.757,35.196,106.091,35.196,70.903,75.918,14.239,35.196,50.611,14.239,70.903,50.611,106.091,23.199,35.196,23.199,0.0,41.092,29.954,0.0,50.611,28.769,75.918
INST0286_N25_W16_D012,41.349,55.918,51.842,50.611,130.013,51.842,41.349,58.923,20.342,22.455,57.687,50.611,32.833,22.455,55.918,43.952,50.611,22.455,43.952,58.923,20.342,43.952,58.923,51.842,43.952,50.611,0.0,0.0,71.944,22.455,57.687,22.455,20.342,55.918,43.952,22.455,0.0,43.952,20.342,0.0,57.687,58.923,22.455,58.923,50.611,41.349,32.833,50.611,0.0,51.842,55.918
INST0286_N25_W16_P013,41.349,55.918,51.842,50.611,130.013,51.842,41.349,58.923,20.342,22.455,57.687,50.611,32.833,22.455,55.918,43.952,50.611,22.455,43.952,58.923,20.342,43.952,58.923,51.842,43.952,50.611,0.0,0.0,71.944,22.455,57.687,22.455,20.342,55.918,43.952,22.455,0.0,43.952,20.342,0.0,57.687,58.923,22.455,58.923,50.611,41.349,32.833,50.611,0.0,51.842,55.918
INST0286_N25_W16_D013,109.245,104.634,123.055,120.757,164.396,123.055,109.245,130.825,54.132,93.687,14.722,120.757,104.062,93.687,104.634,115.807,120.757,93.687,115.807,130.825,54.132,115.807,130.825,123.055,115.807,120.757,71.944,71.944,0.0,93.687,14.722,93.687,54.132,104.634,115.807,93.687,71.944,115.807,54.132,71.944,14.722,130.825,93.687,130.825,120.757,109.245,104.062,120.757,71.944,123.055,104.634
INST0286_N25_W16_P014,20.581,46.518,29.48,35.196,132.406,29.48,20.581,37.477,40.063,0.0,79.708,35.196,10.426,0.0,46.518,24.4,35.196,0.0,24.4,37.477,40.063,24.4,37.477,29.48,24.4,35.196,22.455,22.455,93.687,0.0,79.708,0.0,40.063,46.518,24.4,0.0,22.455,24.4,40.063,22.455,79.708,37.477,0.0,37.477,35.196,20.581,10.426,35.196,22.455,29.48,46.518
INST0286_N25_W16_D014,96.036,94.442,109.164,106.091,152.865,109.164,96.036,116.61,40.846,79.708,0.0,106.091,90.122,79.708,94.442,101.402,106.091,79.708,101.402,116.61,40.846,101.402,116.61,109.164,101.402,106.091,57.687,57.687,14.722,79.708,0.0,79.708,40.846,94.442,101.402,79.708,57.687,101.402,40.846,57.687,0.0,116.61,79.708,116.61,106.091,96.036,90.122,106.091,57.687,109.164,94.442
INST0286_N25_W16_P015,20.581,46.518,29.48,35.196,132.406,29.48,20.581,37.477,40.063,0.0,79.708,35.196,10.426,0.0,46.518,24.4,35.196,0.0,24.4,37.477,40.063,24.4,37.477,29.48,24.4,35.196,22.455,22.455,93.687,0.0,79.708,0.0,40.063,46.518,24.4,0.0,22.455,24.4,40.063,22.455,79.708,37.477,0.0,37.477,35.196,20.581,10.426,35.196,22.455,29.48,46.518
INST0286_N25_W16_D015,55.217,57.646,69.129,70.903,143.94,69.129,55.217,77.525,0.0,40.063,40.846,70.903,50.28,40.063,57.646,63.444,70.903,40.063,63.444,77.525,0.0,63.444,77.525,69.129,63.444,70.903,20.342,20.342,54.132,40.063,40.846,40.063,0.0,57.646,63.444,40.063,20.342,63.444,0.0,20.342,40.846,77.525,40.063,77.525,70.903,55.217,50.28,70.903,20.342,69.129,57.646
INST0286_N25_W16_P016,35.155,0.0,52.507,75.918,178.909,52.507,35.155,64.172,57.646,46.518,94.442,75.918,46.592,46.518,0.0,61.821,75.918,46.518,61.821,64.172,57.646,61.821,64.172,52.507,61.821,75.918,55.918,55.918,104.634,46.518,94.442,46.518,57.646,0.0,61.821,46.518,55.918,61.821,57.646,55.918,94.442,64.172,46.518,64.172,75.918,35.155,46.592,75.918,55.918,52.507,0.0
INST0286_N25_W16_D016,26.872,61.821,16.35,14.239,122.204,16.35,26.872,16.399,63.444,24.4,101.402,14.239,16.791,24.4,61.821,0.0,14.239,24.4,0.0,16.399,63.444,0.0,16.399,16.35,0.0,14.239,43.952,43.952,115.807,24.4,101.402,24.4,63.444,61.821,0.0,24.4,43.952,0.0,63.444,43.952,101.402,16.399,24.4,16.399,14.239,26.872,16.791,14.239,43.952,16.35,61.821
INST0286_N25_W16_P017,20.581,46.518,29.48,35.196,132.406,29.48,20.581,37.477,40.063,0.0,79.708,35.196,10.426,0.0,46.518,24.4,35.196,0.0,24.4,37.477,40.063,24.4,37.477,29.48,24.4,35.196,22.455,22.455,93.687,0.0,79.708,0.0,40.063,46.518,24.4,0.0,22.455,24.4,40.063,22.455,79.708,37.477,0.0,37.477,35.196,20.581,10.426,35.196,22.455,29.48,46.518
INST0286_N25_W16_D017,41.349,55.918,51.842,50.611,130.013,51.842,41.349,58.923,20.342,22.455,57.687,50.611,32.833,22.455,55.918,43.952,50.611,22.455,43.952,58.923,20.342,43.952,58.923,51.842,43.952,50.611,0.0,0.0,71.944,22.455,57.687,22.455,20.342,55.918,43.952,22.455,0.0,43.952,20.342,0.0,57.687,58.923,22.455,58.923,50.611,41.349,32.833,50.611,0.0,51.842,55.918
INST0286_N25_W16_P018,26.872,61.821,16.35,14.239,122.204,16.35,26.872,16.399,63.444,24.4,101.402,14.239,16.791,24.4,61.821,0.0,14.239,24.4,0.0,16.399,63.444,0.0,16.399,16.35,0.0,14.239,43.952,43.952,115.807,24.4,101.402,24.4,63.444,61.821,0.0,24.4,43.952,0.0,63.444,43.952,101.402,16.399,24.4,16.399,14.239,26.872,16.791,14.239,43.952,16.35,61.821
INST0286_N25_W16_D018,55.217,57.646,69.129,70.903,143.94,69.129,55.217,77.525,0.0,40.063,40.846,70.903,50.28,40.063,57.646,63.444,70.903,40.063,63.444,77.525,0.0,63.444,77.525,69.129,63.444,70.903,20.342,20.342,54.132,40.063,40.846,40.063,0.0,57.646,63.444,40.063,20.342,63.444,0.0,20.342,40.846,77.525,40.063,77.525,70.903,55.217,50.28,70.903,20.342,69.129,57.646
INST0286_N25_W16_P019,41.349,55.918,51.842,50.611,130.013,51.842,41.349,58.923,20.342,22.455,57.687,50.611,32.833,22.455,55.918,43.952,50.611,22.455,43.952,58.923,20.342,43.952,58.923,51.842,43.952,50.611,0.0,0.0,71.944,22.455,57.687,22.455,20.342,55.918,43.952,22.455,0.0,43.952,20.342,0.0,57.687,58.923,22.455,58.923,50.611,41.349,32.833,50.611,0.0,51.842,55.918
INST0286_N25_W16_D019,96.036,94.442,109.164,106.091,152.865,109.164,96.036,116.61,40.846,79.708,0.0,106.091,90.122,79.708,94.442,101.402,106.091,79.708,101.402,116.61,40.846,101.402,116.61,109.164,101.402,106.091,57.687,57.687,14.722,79.708,0.0,79.708,40.846,94.442,101.402,79.708,57.687,101.402,40.846,57.687,0.0,116.61,79.708,116.61,106.091,96.036,90.122,106.091,57.687,109.164,94.442
INST0286_N25_W16_P020,30.344,64.172,11.735,23.199,130.691,11.735,30.344,0.0,77.525,37.477,116.61,23.199,27.544,37.477,64.172,16.399,23.199,37.477,16.399,0.0,77.525,16.399,0.0,11.735,16.399,23.199,58.923,58.923,130.825,37.477,116.61,37.477,77.525,64.172,16.399,37.477,58.923,16.399,77.525,58.923,116.61,0.0,37.477,0.0,23.199,30.344,27.544,23.199,58.923,11.735,64.172
INST0286_N25_W16_D020,20.581,46.518,29.48,35.196,132.406,29.48,20.581,37.477,40.063,0.0,79.708,35.196,10.426,0.0,46.518,24.4,35.196,0.0,24.4,37.477,40.063,24.4,37.477,29.48,24.4,35.196,22.455,22.455,93.687,0.0,79.708,0.0,40.063,46.518,24.4,0.0,22.455,24.4,40.063,22.455,79.708,37.477,0.0,37.477,35.196,20.581,10.426,35.196,22.455,29.48,46.518
INST0286_N25_W16_P021,30.344,64.172,11.735,23.199,130.691,11.735,30.344,0.0,77.525,37.477,116.61,23.199,27.544,37.477,64.172,16.399,23.199,37.477,16.399,0.0,77.525,16.399,0.0,11.735,16.399,23.199,58.923,58.923,130.825,37.477,116.61,37.477,77.525,64.172,16.399,37.477,58.923,16.399,77.525,58.923,116.61,0.0,37.477,0.0,23.199,30.344,27.544,23.199,58.923,11.735,64.172
INST0286_N25_W16_D021,41.092,75.918,28.769,0.0,108.909,28.769,41.092,23.199,70.903,35.196,106.091,0.0,29.954,35.196,75.918,14.239,0.0,35.196,14.239,23.199,70.903,14.239,23.199,28.769,14.239,0.0,50.611,50.611,120.757,35.196,106.091,35.196,70.903,75.918,14.239,35.196,50.611,14.239,70.903,50.611,106.091,23.199,35.196,23.199,0.0,41.092,29.954,0.0,50.611,28.769,75.918
INST0286_N25_W16_P022,0.0,35.155,18.744,41.092,147.26,18.744,0.0,30.344,55.217,20.581,96.036,41.092,14.077,20.581,35.155,26.872,41.092,20.581,26.872,30.344,55.217,26.872,30.344,18.744,26.872,41.092,41.349,41.349,109.245,20.581,96.036,20.581,55.217,35.155,26.872,20.581,41.349,26.872,55.217,41.349,96.036,30.344,20.581,30.344,41.092,0.0,14.077,41.092,41.349,18.744,35.155
INST0286_N25_W16_D022,14.077,46.592,19.054,29.954,133.597,19.054,14.077,27.544,50.28,10.426,90.122,29.954,0.0,10.426,46.592,16.791,29.954,10.426,16.791,27.544,50.28,16.791,27.544,19.054,16.791,29.954,32.833,32.833,104.062,10.426,90.122,10.426,50.28,46.592,16.791,10.426,32.833,16.791,50.28,32.833,90.122,27.544,10.426,27.544,29.954,14.077,0.0,29.954,32.833,19.054,46.592
INST0286_N25_W16_P023,41.092,75.918,28.769,0.0,108.909,28.769,41.092,23.199,70.903,35.196,106.091,0.0,29.954,35.196,75.918,14.239,0.0,35.196,14.239,23.199,70.903,14.239,23.199,28.769,14.239,0.0,50.611,50.611,120.757,35.196,106.091,35.196,70.903,75.918,14.239,35.196,50.611,14.239,70.903,50.611,106.091,23.199,35.196,23.199,0.0,41.092,29.954,0.0,50.611,28.769,75.918
INST0286_N25_W16_D023,41.349,55.918,51.842,50.611,130.013,51.842,41.349,58.923,20.342,22.455,57.687,50.611,32.833,22.455,55.918,43.952,50.611,22.455,43.952,58.923,20.342,43.952,58.923,51.842,43.952,50.611,0.0,0.0,71.944,22.455,57.687,22.455,20.342,55.918,43.952,22.455,0.0,43.952,20.342,0.0,57.687,58.923,22.455,58.923,50.611,41.349,32.833,50.611,0.0,51.842,55.918
INST0286_N25_W16_P024,18.744,52.507,0.0,28.769,137.675,0.0,18.744,11.735,69.129,29.48,109.164,28.769,19.054,29.48,52.507,16.35,28.769,29.48,16.35,11.735,69.129,16.35,11.735,0.0,16.35,28.769,51.842,51.842,123.055,29.48,109.164,29.48,69.129,52.507,16.35,29.48,51.842,16.35,69.129,51.842,109.164,11.735,29.48,11.735,28.769,18.744,19.054,28.769,51.842,0.0,52.507
INST0286_N25_W16_D024,35.155,0.0,52.507,75.918,178.909,52.507,35.155,64.172,57.646,46.518,94.442,75.918,46.592,46.518,0.0,61.821,75.918,46.518,61.821,64.172,57.646,61.821,64.172,52.507,61.821,75.918,55.918,55.918,104.634,46.518,94.442,46.518,57.646,0.0,61.821,46.518,55.918,61.821,57.646,55.918,94.442,64.172,46.518,64.172,75.918,35.155,46.592,75.918,55.918,52.507,0.0
