,depot,INST0276_N25_N06_P000,INST0276_N25_N06_D000,INST0276_N25_N06_P001,INST0276_N25_N06_D001,INST0276_N25_N06_P002,INST0276_N25_N06_D002,INST0276_N25_N06_P003,INST0276_N25_N06_D003,INST0276_N25_N06_P004,INST0276_N25_N06_D004,INST0276_N25_N06_P005,INST0276_N25_N06_D005,INST0276_N25_N06_P006,INST0276_N25_N06_D006,INST0276_N25_N06_P007,INST0276_N25_N06_D007,INST0276_N25_N06_P008,INST0276_N25_N06_D008,INST0276_N25_N06_P009,INST0276_N25_N06_D009,INST0276_N25_N06_P010,INST0276_N25_N06_D010,INST0276_N25_N06_P011,INST0276_N25_N06_D011,INST0276_N25_N06_P012,INST0276_N25_N06_D012,INST0276_N25_N06_P013,INST0276_N25_N06_D013,INST0276_N25_N06_P014,INST0276_N25_N06_D014,INST0276_N25_N06_P015,INST0276_N25_N06_D015,INST0276_N25_N06_P016,INST0276_N25_N06_D016,INST0276_N25_N06_P017,INST0276_N25_N06_D017,INST0276_N25_N06_P018,INST0276_N25_N06_D018,INST0276_N25_N06_P019,INST0276_N25_N06_D019,INST0276_N25_N06_P020,INST0276_N25_N06_D020,INST0276_N25_N06_P021,INST0276_N25_N06_D021,INST0276_N25_N06_P022,INST0276_N25_N06_D022,INST0276_N25_N06_P023,INST0276_N25_N06_D023,INST0276_N25_N06_P024,INST0276_N25_N06_D024
INST0276_N25_N06_D004,28.616,27.111,100.108,46.06,122.247,46.06,27.111,28.616,34.294,27.111,0.0,35.653,27.111,0.0,100.108,34.294,44.646,48.052,110.202,46.06,28.616,44.646,81.232,35.653,28.616,34.294,93.371,0.0,27.111,93.371,28.616,34.294,44.646,35.653,153.371,46.06,122.247,27.111,0.0,93.371,28.616,93.371,44.646,0.0,34.294,46.06,122.247,93.371,81.232,35.653,122.247
INST0276_N25_N06_P005,35.534,18.283,131.141,30.471,93.214,30.471,18.283,35.534,18.791,18.283,35.653,0.0,18.283,35.653,131.141,18.791,27.709,40.266,143.5,30.471,35.534,27.709,47.339,0.0,35.534,18.791,82.833,35.653,18.283,82.833,35.534,18.791,27.709,0.0,122.278,30.471,93.214,18.283,35.653,82.833,35.534,82.833,27.709,35.653,18.791,30.471,93.214,82.833,47.339,0.0,93.214
INST0276_N25_N06_D005,17.254,0.0,127.166,20.176,95.136,20.176,0.0,17.254,7.201,0.0,27.111,18.283,0.0,27.111,127.166,7.201,18.229,26.126,127.973,20.176,17.254,18.229,64.45,18.283,17.254,7.201,71.779,27.111,0.0,71.779,17.254,7.201,18.229,18.283,126.352,20.176,95.136,0.0,27.111,71.779,17.254,71.779,18.229,27.111,7.201,20.176,95.136,71.779,64.45,18.283,95.136
INST0276_N25_N06_P006,28.616,27.111,100.108,46.06,122.247,46.06,27.111,28.616,34.294,27.111,0.0,35.653,27.111,0.0,100.108,34.294,44.646,48.052,110.202,46.06,28.616,44.646,81.232,35.653,28.616,34.294,93.371,0.0,27.111,93.371,28.616,34.294,44.646,35.653,153.371,46.06,122.247,27.111,0.0,93.371,28.616,93.371,44.646,0.0,34.294,46.06,122.247,93.371,81.232,35.653,122.247
INST0276_N25_N06_D006,125.319,127.166,0.0,145.919,222.229,145.919,127.166,125.319,134.365,127.166,100.108,131.141,127.166,100.108,0.0,134.365,144.673,145.998,102.687,145.919,125.319,144.673,165.945,131.141,125.319,134.365,187.822,100.108,127.166,187.822,125.319,134.365,144.673,131.141,252.84,145.919,222.229,127.166,100.108,187.822,125.319,187.822,144.673,100.108,134.365,145.919,222.229,187.822,165.945,131.141,222.229
INST0276_N25_N06_P007,19.671,7.201,134.365,13.759,87.958,13.759,7.201,19.671,0.0,7.201,34.294,18.791,7.201,34.294,134.365,0.0,11.477,21.8,132.823,13.759,19.671,11.477,61.784,18.791,19.671,0.0,66.32,34.294,7.201,66.32,19.671,0.0,11.477,18.791,119.262,13.759,87.958,7.201,34.294,66.32,19.671,66.32,11.477,34.294,0.0,13.759,87.958,66.32,61.784,18.791,87.958
INST0276_N25_N06_D007,23.461,18.229,144.673,2.788,78.292,2.788,18.229,23.461,11.477,18.229,44.646,27.709,18.229,44.646,144.673,11.477,0.0,13.942,136.742,2.788,23.461,0.0,64.236,27.709,23.461,11.477,55.435,44.646,18.229,55.435,23.461,11.477,0.0,27.709,110.207,2.788,78.292,18.229,44.646,55.435,23.461,55.435,0.0,44.646,11.477,2.788,78.292,55.435,64.236,27.709,78.292
INST0276_N25_N06_P008,20.683,26.126,145.998,11.436,81.189,11.436,26.126,20.683,21.8,26.126,48.052,40.266,26.126,48.052,145.998,21.8,13.942,0.0,128.231,11.436,20.683,13.942,77.99,40.266,20.683,21.8,46.019,48.052,26.126,46.019,20.683,21.8,13.942,40.266,113.909,11.436,81.189,26.126,48.052,46.019,20.683,46.019,13.942,48.052,21.8,11.436,81.189,46.019,77.99,40.266,81.189
INST0276_N25_N06_D008,113.8,127.973,102.687,135.971,206.878,135.971,127.973,113.8,132.823,127.973,110.202,143.5,127.973,110.202,102.687,132.823,136.742,128.231,0.0,135.971,113.8,136.742,190.666,143.5,113.8,132.823,149.304,110.202,127.973,149.304,113.8,132.823,136.742,143.5,239.676,135.971,206.878,127.973,110.202,149.304,113.8,149.304,136.742,110.202,132.823,135.971,206.878,149.304,190.666,143.5,206.878
INST0276_N25_N06_P009,23.353,20.176,145.919,0.0,77.555,0.0,20.176,23.353,13.759,20.176,46.06,30.471,20.176,46.06,145.919,13.759,2.788,11.436,135.971,0.0,23.353,2.788,66.572,30.471,23.353,13.759,52.8,46.06,20.176,52.8,23.353,13.759,2.788,30.471,109.689,0.0,77.555,20.176,46.06,52.8,23.353,52.8,2.788,46.06,13.759,0.0,77.555,52.8,66.572,30.471,77.555
INST0276_N25_N06_D009,0.0,17.254,125.319,23.353,100.436,23.353,17.254,0.0,19.671,17.254,28.616,35.534,17.254,28.616,125.319,19.671,23.461,20.683,113.8,23.353,0.0,23.461,81.17,35.534,0.0,19.671,64.86,28.616,17.254,64.86,0.0,19.671,23.461,35.534,132.815,23.353,100.436,17.254,28.616,64.86,0.0,64.86,23.461,28.616,19.671,23.353,100.436,64.86,81.17,35.534,100.436
INST0276_N25_N06_P010,23.461,18.229,144.673,2.788,78.292,2.788,18.229,23.461,11.477,18.229,44.646,27.709,18.229,44.646,144.673,11.477,0.0,13.942,136.742,2.788,23.461,0.0,64.236,27.709,23.461,11.477,55.435,44.646,18.229,55.435,23.461,11.477,0.0,27.709,110.207,2.788,78.292,18.229,44.646,55.435,23.461,55.435,0.0,44.646,11.477,2.788,78.292,55.435,64.236,27.709,78.292
INST0276_N25_N06_D010,81.17,64.45,165.945,66.572,85.106,66.572,64.45,81.17,61.784,64.45,81.232,47.339,64.45,81.232,165.945,61.784,64.236,77.99,190.666,66.572,81.17,64.236,0.0,47.339,81.17,61.784,107.477,81.232,64.45,107.477,81.17,61.784,64.236,47.339,104.379,66.572,85.106,64.45,81.232,107.477,81.17,107.477,64.236,81.232,61.784,66.572,85.106,107.477,0.0,47.339,85.106
INST0276_N25_N06_P011,35.534,18.283,131.141,30.471,93.214,30.471,18.283,35.534,18.791,18.283,35.653,0.0,18.283,35.653,131.141,18.791,27.709,40.266,143.5,30.471,35.534,27.709,47.339,0.0,35.534,18.791,82.833,35.653,18.283,82.833,35.534,18.791,27.709,0.0,122.278,30.471,93.214,18.283,35.653,82.833,35.534,82.833,27.709,35.653,18.791,30.471,93.214,82.833,47.339,0.0,93.214
INST0276_N25_N06_D011,0.0,17.254,125.319,23.353,100.436,23.353,17.254,0.0,19.671,17.254,28.616,35.534,17.254,28.616,125.319,19.671,23.461,20.683,113.8,23.353,0.0,23.461,81.17,35.534,0.0,19.671,64.86,28.616,17.254,64.86,0.0,19.671,23.461,35.534,132.815,23.353,100.436,17.254,28.616,64.86,0.0,64.86,23.461,28.616,19.671,23.353,100.436,64.86,81.17,35.534,100.436
INST0276_N25_N06_P012,19.671,7.201,134.365,13.759,87.958,13.759,7.201,19.671,0.0,7.201,34.294,18.791,7.201,34.294,134.365,0.0,11.477,21.8,132.823,13.759,19.671,11.477,61.784,18.791,19.671,0.0,66.32,34.294,7.201,66.32,19.671,0.0,11.477,18.791,119.262,13.759,87.958,7.201,34.294,66.32,19.671,66.32,11.477,34.294,0.0,13.759,87.958,66.32,61.784,18.791,87.958
INST0276_N25_N06_D012,64.86,71.779,187.822,52.8,65.084,52.8,71.779,64.86,66.32,71.779,93.371,82.833,71.779,93.371,187.822,66.32,55.435,46.019,149.304,52.8,64.86,55.435,107.477,82.833,64.86,66.32,0.0,93.371,71.779,0.0,64.86,66.32,55.435,82.833,95.428,52.8,65.084,71.779,93.371,0.0,64.86,0.0,55.435,93.371,66.32,52.8,65.084,0.0,107.477,82.833,65.084
INST0276_N25_N06_P013,28.616,27.111,100.108,46.06,122.247,46.06,27.111,28.616,34.294,27.111,0.0,35.653,27.111,0.0,100.108,34.294,44.646,48.052,110.202,46.06,28.616,44.646,81.232,35.653,28.616,34.294,93.371,0.0,27.111,93.371,28.616,34.294,44.646,35.653,153.371,46.06,122.247,27.111,0.0,93.371,28.616,93.371,44.646,0.0,34.294,46.06,122.247,93.371,81.232,35.653,122.247
INST0276_N25_N06_D013,17.254,0.0,127.166,20.176,95.136,20.176,0.0,17.254,7.201,0.0,27.111,18.283,0.0,27.111,127.166,7.201,18.229,26.126,127.973,20.176,17.254,18.229,64.45,18.283,17.254,7.201,71.779,27.111,0.0,71.779,17.254,7.201,18.229,18.283,126.352,20.176,95.136,0.0,27.111,71.779,17.254,71.779,18.229,27.111,7.201,20.176,95.136,71.779,64.45,18.283,95.136
INST0276_N25_N06_P014,64.86,71.779,187.822,52.8,65.084,52.8,71.779,64.86,66.32,71.779,93.371,82.833,71.779,93.371,187.822,66.32,55.435,46.019,149.304,52.8,64.86,55.435,107.477,82.833,64.86,66.32,0.0,93.371,71.779,0.0,64.86,66.32,55.435,82.833,95.428,52.8,65.084,71.779,93.371,0.0,64.86,0.0,55.435,93.371,66.32,52.8,65.084,0.0,107.477,82.833,65.084
INST0276_N25_N06_D014,0.0,17.254,125.319,23.353,100.436,23.353,17.254,0.0,19.671,17.254,28.616,35.534,17.254,28.616,125.319,19.671,23.461,20.683,113.8,23.353,0.0,23.461,81.17,35.534,0.0,19.671,64.86,28.616,17.254,64.86,0.0,19.671,23.461,35.534,132.815,23.353,100.436,17.254,28.616,64.86,0.0,64.86,23.461,28.616,19.671,23.353,100.436,64.86,81.17,35.534,100.436
INST0276_N25_N06_P015,19.671,7.201,134.365,13.759,87.958,13.759,7.201,19.671,0.0,7.201,34.294,18.791,7.201,34.294,134.365,0.0,11.477,21.8,132.823,13.759,19.671,11.477,61.784,18.791,19.671,0.0,66.32,34.294,7.201,66.32,19.671,0.0,11.477,18.791,119.262,13.759,87.958,7.201,34.294,66.32,19.671,66.32,11.477,34.294,0.0,13.759,87.958,66.32,61.784,18.791,87.958
INST0276_N25_N06_D015,23.461,18.229,144.673,2.788,78.292,2.788,18.229,23.461,11.477,18.229,44.646,27.709,18.229,44.646,144.673,11.477,0.0,13.942,136.742,2.788,23.461,0.0,64.236,27.709,23.461,11.477,55.435,44.646,18.229,55.435,23.461,11.477,0.0,27.709,110.207,2.788,78.292,18.229,44.646,55.435,23.461,55.435,0.0,44.646,11.477,2.788,78.292,55.435,64.236,27.709,78.292
INST0276_N25_N06_P016,35.534,18.283,131.141,30.471,93.214,30.471,18.283,35.534,18.791,18.283,35.653,0.0,18.283,35.653,131.141,18.791,27.709,40.266,143.5,30.471,35.534,27.709,47.339,0.0,35.534,18.791,82.833,35.653,18.283,82.833,35.534,18.791,27.709,0.0,122.278,30.471,93.214,18.283,35.653,82.833,35.534,82.833,27.709,35.653,18.791,30.471,93.214,82.833,47.339,0.0,93.214
INST0276_N25_N06_D016,132.815,126.352,252.84,109.689,32.884,109.689,126.352,132.815,119.262,126.352,153.371,122.278,126.352,153.371,252.84,119.262,110.207,113.909,239.676,109.689,132.815,110.207,104.379,122.278,132.815,119.262,95.428,153.371,126.352,95.428,132.815,119.262,110.207,122.278,0.0,109.689,32.884,126.352,153.371,95.428,132.815,95.428,110.207,153.371,119.262,109.689,32.884,95.428,104.379,122.278,32.884
INST0276_N25_N06_P017,23.353,20.176,145.919,0.0,77.555,0.0,20.176,23.353,13.759,20.176,46.06,30.471,20.176,46.06,145.919,13.759,2.788,11.436,135.971,0.0,23.353,2.788,66.572,30.471,23.353,13.759,52.8,46.06,20.176,52.8,23.353,13.759,2.788,30.471,109.689,0.0,77.555,20.176,46.06,52.8,23.353,52.8,2.788,46.06,13.759,0.0,77.555,52.8,66.572,30.471,77.555
INST0276_N25_N06_D017,100.436,95.136,222.229,77.555,0.0,77.555,95.136,100.436,87.958,95.136,122.247,93.214,95.136,122.247,222.229,87.958,78.292,81.189,206.878,77.555,100.436,78.292,85.106,93.214,100.436,87.958,65.084,122.247,95.136,65.084,100.436,87.958,78.292,93.214,32.884,77.555,0.0,95.136,122.247,65.084,100.436,65.084,78.292,122.247,87.958,77.555,0.0,65.084,85.106,93.214,0.0
INST0276_N25_N06_P018,17.254,0.0,127.166,20.176,95.136,20.176,0.0,17.254,7.201,0.0,27.111,18.283,0.0,27.111,127.166,7.201,18.229,26.126,127.973,20.176,17.254,18.229,64.45,18.283,17.254,7.201,71.779,27.111,0.0,71.779,17.254,7.201,18.229,18.283,126.352,20.176,95.136,0.0,27.111,71.779,17.254,71.779,18.229,27.111,7.201,20.176,95.136,71.779,64.45,18.283,95.136
INST0276_N25_N06_D018,28.616,27.111,100.108,46.06,122.247,46.06,27.111,28.616,34.294,27.111,0.0,35.653,27.111,0.0,100.108,34.294,44.646,48.052,110.202,46.06,28.616,44.646,81.232,35.653,28.616,34.294,93.371,0.0,27.111,93.371,28.616,34.294,44.646,35.653,153.371,46.06,122.247,27.111,0.0,93.371,28.616,93.371,44.646,0.0,34.294,46.06,122.247,93.371,81.232,35.653,122.247
INST0276_N25_N06_P019,64.86,71.779,187.822,52.8,65.084,52.8,71.779,64.86,66.32,71.779,93.371,82.833,71.779,93.371,187.822,66.32,55.435,46.019,149.304,52.8,64.86,55.435,107.477,82.833,64.86,66.32,0.0,93.371,71.779,0.0,64.86,66.32,55.435,82.833,95.428,52.8,65.084,71.779,93.371,0.0,64.86,0.0,55.435,93.371,66.32,52.8,65.084,0.0,107.477,82.833,65.084
INST0276_N25_N06_D019,0.0,17.254,125.319,23.353,100.436,23.353,17.254,0.0,19.671,17.254,28.616,35.534,17.254,28.616,125.319,19.671,23.461,20.683,113.8,23.353,0.0,23.461,81.17,35.534,0.0,19.671,64.86,28.616,17.254,64.86,0.0,19.671,23.461,35.534,132.815,23.353,100.436,17.254,28.616,64.86,0.0,64.86,23.461,28.616,19.671,23.353,100.436,64.86,81.17,35.534,100.436
INST0276_N25_N06_P020,64.86,71.779,187.822,52.8,65.084,52.8,71.779,64.86,66.32,71.779,93.371,82.833,71.779,93.371,187.822,66.32,55.435,46.019,149.304,52.8,64.86,55.435,107.477,82.833,64.86,66.32,0.0,93.371,71.779,0.0,64.86,66.32,55.435,82.833,95.428,52.8,65.084,71.779,93.371,0.0,64.86,0.0,55.435,93.371,66.32,52.8,65.084,0.0,107.477,82.833,65.084
INST0276_N25_N06_D020,23.461,18.229,144.673,2.788,78.292,2.788,18.229,23.461,11.477,18.229,44.646,27.709,18.229,44.646,144.673,11.477,0.0,13.942,136.742,2.788,23.461,0.0,64.236,27.709,23.461,11.477,55.435,44.646,18.229,55.435,23.461,11.477,0.0,27.709,110.207,2.788,78.292,18.229,44.646,55.435,23.461,55.435,0.0,44.646,11.477,2.788,78.292,55.435,64.236,27.709,78.292
INST0276_N25_N06_P021,28.616,27.111,100.108,46.06,122.247,46.06,27.111,28.616,34.294,27.111,0.0,35.653,27.111,0.0,100.108,34.294,44.646,48.052,110.202,46.06,28.616,44.646,81.232,35.653,28.616,34.294,93.371,0.0,27.111,93.371,28.616,34.294,44.646,35.653,153.371,46.06,122.247,27.111,0.0,93.371,28.616,93.371,44.646,0.0,34.294,46.06,122.247,93.371,81.232,35.653,122.247
INST0276_N25_N06_D021,19.671,7.201,134.365,13.759,87.958,13.759,7.201,19.671,0.0,7.201,34.294,18.791,7.201,34.294,134.365,0.0,11.477,21.8,132.823,13.759,19.671,11.477,61.784,18.791,19.671,0.0,66.32,34.294,7.201,66.32,19.671,0.0,11.477,18.791,119.262,13.759,87.958,7.201,34.294,66.32,19.671,66.32,11.477,34.294,0.0,13.759,87.958,66.32,61.784,18.791,87.958
INST0276_N25_N06_P022,23.353,20.176,145.919,0.0,77.555,0.0,20.176,23.353,13.759,20.176,46.06,30.471,20.176,46.06,145.919,13.759,2.788,11.436,135.971,0.0,23.353,2.788,66.572,30.471,23.353,13.759,52.8,46.06,20.176,52.8,23.353,13.759,2.788,30.471,109.689,0.0,77.555,20.176,46.06,52.8,23.353,52.8,2.788,46.06,13.759,0.0,77.555,52.8,66.572,30.471,77.555
INST0276_N25_N06_D022,100.436,95.136,222.229,77.555,0.0,77.555,95.136,100.436,87.958,95.136,122.247,93.214,95.136,122.247,222.229,87.958,78.292,81.189,206.878,77.555,100.436,78.292,85.106,93.214,100.436,87.958,65.084,122.247,95.136,65.084,100.436,87.958,78.292,93.214,32.884,77.555,0.0,95.136,122.247,65.084,100.436,65.084,78.292,122.247,87.958,77.555,0.0,65.084,85.106,93.214,0.0
INST0276_N25_N06_P023,64.86,71.779,187.822,52.8,65.084,52.8,71.779,64.86,66.32,71.779,93.371,82.833,71.779,93.371,187.822,66.32,55.435,46.019,149.304,52.8,64.86,55.435,107.477,82.833,64.86,66.32,0.0,93.371,71.779,0.0,64.86,66.32,55.435,82.833,95.428,52.8,65.084,71.779,93.371,0.0,64.86,0.0,55.435,93.371,66.32,52.8,65.084,0.0,107.477,82.833,65.084
INST0276_N25_N06_D023,81.17,64.45,165.945,66.572,85.106,66.572,64.45,81.17,61.784,64.45,81.232,47.339,64.45,81.232,165.945,61.784,64.236,77.99,190.666,66.572,81.17,64.236,0.0,47.339,81.17,61.784,107.477,81.232,64.45,107.477,81.17,61.784,64.236,47.339,104.379,66.572,85.106,64.45,81.232,107.477,81.17,107.477,64.236,81.232,61.784,66.572,85.106,107.477,0.0,47.339,85.106
INST0276_N25_N06_P024,35.534,18.283,131.141,30.471,93.214,30.471,18.283,35.534,18.791,18.283,35.653,0.0,18.283,35.653,131.141,18.791,27.709,40.266,143.5,30.471,35.534,27.709,47.339,0.0,35.534,18.791,82.833,35.653,18.283,82.833,35.534,18.791,27.709,0.0,122.278,30.471,93.214,18.283,35.653,82.833,35.534,82.833,27.709,35.653,18.791,30.471,93.214,82.833,47.339,0.0,93.214
INST0276_N25_N06_D024,100.436,95.136,222.229,77.555,0.0,77.555,95.136,100.436,87.958,95.136,122.247,93.214,95.136,122.247,222.229,87.958,78.292,81.189,206.878,77.555,100.436,78.292,85.106,93.214,100.436,87.958,65.084,122.247,95.136,65.084,100.436,87.958,78.292,93.214,32.884,77.555,0.0,95.136,122.247,65.084,100.436,65.084,78.292,122.247,87.958,77.555,0.0,65.084,85.106,93.214,0.0
