,depot,INST0273_N25_N03_P000,INST0273_N25_N03_D000,INST0273_N25_N03_P001,INST0273_N25_N03_D001,INST0273_N25_N03_P002,INST0273_N25_N03_D002,INST0273_N25_N03_P003,INST0273_N25_N03_D003,INST0273_N25_N03_P004,INST0273_N25_N03_D004,INST0273_N25_N03_P005,INST0273_N25_N03_D005,INST0273_N25_N03_P006,INST0273_N25_N03_D006,INST0273_N25_N03_P007,INST0273_N25_N03_D007,INST0273_N25_N03_P008,INST0273_N25_N03_D008,INST0273_N25_N03_P009,INST0273_N25_N03_D009,INST0273_N25_N03_P010,INST0273_N25_N03_D010,INST0273_N25_N03_P011,INST0273_N25_N03_D011,INST0273_N25_N03_P012,INST0273_N25_N03_D012,INST0273_N25_N03_P013,INST0273_N25_N03_D013,INST0273_N25_N03_P014,INST0273_N25_N03_D014,INST0273_N25_N03_P015,INST0273_N25_N03_D015,INST0273_N25_N03_P016,INST0273_N25_N03_D016,INST0273_N25_N03_P017,INST0273_N25_N03_D017,INST0273_N25_N03_P018,INST0273_N25_N03_D018,INST0273_N25_N03_P019,INST0273_N25_N03_D019,INST0273_N25_N03_P020,INST0273_N25_N03_D020,INST0273_N25_N03_P021,INST0273_N25_N03_D021,INST0273_N25_N03_P022,INST0273_N25_N03_D022,INST0273_N25_N03_P023,INST0273_N25_N03_D023,INST0273_N25_N03_P024,INST0273_N25_N03_D024
INST0273_N25_N03_D007,56.4,56.4,114.332,35.041,122.582,0.0,134.941,35.041,56.4,149.69,41.993,58.839,41.993,41.993,35.041,149.69,0.0,0.0,99.467,56.4,114.332,99.467,58.839,0.0,58.839,58.839,134.941,43.657,0.0,99.467,54.669,114.332,58.839,0.0,114.332,114.332,99.467,114.332,54.669,43.657,99.467,114.332,99.467,35.041,0.0,54.669,149.69,0.0,134.941,33.197,54.669
INST0273_N25_N03_P008,56.4,56.4,114.332,35.041,122.582,0.0,134.941,35.041,56.4,149.69,41.993,58.839,41.993,41.993,35.041,149.69,0.0,0.0,99.467,56.4,114.332,99.467,58.839,0.0,58.839,58.839,134.941,43.657,0.0,99.467,54.669,114.332,58.839,0.0,114.332,114.332,99.467,114.332,54.669,43.657,99.467,114.332,99.467,35.041,0.0,54.669,149.69,0.0,134.941,33.197,54.669
INST0273_N25_N03_D008,81.517,81.517,131.605,99.392,203.198,99.467,233.468,99.392,81.517,104.211,75.654,95.498,75.654,75.654,99.392,104.211,99.467,99.467,0.0,81.517,131.605,0.0,95.498,99.467,95.498,95.498,233.468,57.966,99.467,0.0,78.656,131.605,95.498,99.467,131.605,131.605,0.0,131.605,78.656,57.966,0.0,131.605,0.0,99.392,99.467,78.656,104.211,99.467,233.468,78.919,78.656
INST0273_N25_N03_P009,0.0,0.0,64.653,28.595,178.677,56.4,166.496,28.595,0.0,94.965,16.848,14.003,16.848,16.848,28.595,94.965,56.4,56.4,81.517,0.0,64.653,81.517,14.003,56.4,14.003,14.003,166.496,37.312,56.4,81.517,3.413,64.653,14.003,56.4,64.653,64.653,81.517,64.653,3.413,37.312,81.517,64.653,81.517,28.595,56.4,3.413,94.965,56.4,166.496,24.705,3.413
INST0273_N25_N03_D009,64.653,64.653,0.0,79.42,229.986,114.332,182.822,79.42,64.653,79.694,81.208,56.35,81.208,81.208,79.42,79.694,114.332,114.332,131.605,64.653,0.0,131.605,56.35,114.332,56.35,56.35,182.822,101.428,114.332,131.605,67.88,0.0,56.35,114.332,0.0,0.0,131.605,0.0,67.88,101.428,131.605,0.0,131.605,79.42,114.332,67.88,79.694,114.332,182.822,87.893,67.88
INST0273_N25_N03_P010,81.517,81.517,131.605,99.392,203.198,99.467,233.468,99.392,81.517,104.211,75.654,95.498,75.654,75.654,99.392,104.211,99.467,99.467,0.0,81.517,131.605,0.0,95.498,99.467,95.498,95.498,233.468,57.966,99.467,0.0,78.656,131.605,95.498,99.467,131.605,131.605,0.0,131.605,78.656,57.966,0.0,131.605,0.0,99.392,99.467,78.656,104.211,99.467,233.468,78.919,78.656
INST0273_N25_N03_D010,14.003,14.003,56.35,25.326,178.773,58.839,157.017,25.326,14.003,99.415,26.694,0.0,26.694,26.694,25.326,99.415,58.839,58.839,95.498,14.003,56.35,95.498,0.0,58.839,0.0,0.0,157.017,49.306,58.839,95.498,17.072,56.35,0.0,58.839,56.35,56.35,95.498,56.35,17.072,49.306,95.498,56.35,95.498,25.326,58.839,17.072,99.415,58.839,157.017,31.992,17.072
INST0273_N25_N03_P011,56.4,56.4,114.332,35.041,122.582,0.0,134.941,35.041,56.4,149.69,41.993,58.839,41.993,41.993,35.041,149.69,0.0,0.0,99.467,56.4,114.332,99.467,58.839,0.0,58.839,58.839,134.941,43.657,0.0,99.467,54.669,114.332,58.839,0.0,114.332,114.332,99.467,114.332,54.669,43.657,99.467,114.332,99.467,35.041,0.0,54.669,149.69,0.0,134.941,33.197,54.669
INST0273_N25_N03_D011,14.003,14.003,56.35,25.326,178.773,58.839,157.017,25.326,14.003,99.415,26.694,0.0,26.694,26.694,25.326,99.415,58.839,58.839,95.498,14.003,56.35,95.498,0.0,58.839,0.0,0.0,157.017,49.306,58.839,95.498,17.072,56.35,0.0,58.839,56.35,56.35,95.498,56.35,17.072,49.306,95.498,56.35,95.498,25.326,58.839,17.072,99.415,58.839,157.017,31.992,17.072
INST0273_N25_N03_P012,14.003,14.003,56.35,25.326,178.773,58.839,157.017,25.326,14.003,99.415,26.694,0.0,26.694,26.694,25.326,99.415,58.839,58.839,95.498,14.003,56.35,95.498,0.0,58.839,0.0,0.0,157.017,49.306,58.839,95.498,17.072,56.35,0.0,58.839,56.35,56.35,95.498,56.35,17.072,49.306,95.498,56.35,95.498,25.326,58.839,17.072,99.415,58.839,157.017,31.992,17.072
INST0273_N25_N03_D012,166.496,166.496,182.822,139.347,125.74,134.941,0.0,139.347,166.496,253.32,162.641,157.017,162.641,162.641,139.347,253.32,134.941,134.941,233.468,166.496,182.822,233.468,157.017,134.941,157.017,157.017,0.0,175.714,134.941,233.468,167.44,182.822,157.017,134.941,182.822,182.822,233.468,182.822,167.44,175.714,233.468,182.822,233.468,139.347,134.941,167.44,253.32,134.941,0.0,156.702,167.44
INST0273_N25_N03_P013,37.312,37.312,101.428,43.511,160.581,43.657,175.714,43.511,37.312,114.14,23.01,49.306,23.01,23.01,43.511,114.14,43.657,43.657,57.966,37.312,101.428,57.966,49.306,43.657,49.306,49.306,175.714,0.0,43.657,57.966,33.929,101.428,49.306,43.657,101.428,101.428,57.966,101.428,33.929,0.0,57.966,101.428,57.966,43.511,43.657,33.929,114.14,43.657,175.714,22.387,33.929
INST0273_N25_N03_D013,56.4,56.4,114.332,35.041,122.582,0.0,134.941,35.041,56.4,149.69,41.993,58.839,41.993,41.993,35.041,149.69,0.0,0.0,99.467,56.4,114.332,99.467,58.839,0.0,58.839,58.839,134.941,43.657,0.0,99.467,54.669,114.332,58.839,0.0,114.332,114.332,99.467,114.332,54.669,43.657,99.467,114.332,99.467,35.041,0.0,54.669,149.69,0.0,134.941,33.197,54.669
INST0273_N25_N03_P014,81.517,81.517,131.605,99.392,203.198,99.467,233.468,99.392,81.517,104.211,75.654,95.498,75.654,75.654,99.392,104.211,99.467,99.467,0.0,81.517,131.605,0.0,95.498,99.467,95.498,95.498,233.468,57.966,99.467,0.0,78.656,131.605,95.498,99.467,131.605,131.605,0.0,131.605,78.656,57.966,0.0,131.605,0.0,99.392,99.467,78.656,104.211,99.467,233.468,78.919,78.656
INST0273_N25_N03_D014,3.413,3.413,67.88,28.727,177.15,54.669,167.44,28.727,3.413,95.867,14.053,17.072,14.053,14.053,28.727,95.867,54.669,54.669,78.656,3.413,67.88,78.656,17.072,54.669,17.072,17.072,167.44,33.929,54.669,78.656,0.0,67.88,17.072,54.669,67.88,67.88,78.656,67.88,0.0,33.929,78.656,67.88,78.656,28.727,54.669,0.0,95.867,54.669,167.44,22.322,0.0
INST0273_N25_N03_P015,64.653,64.653,0.0,79.42,229.986,114.332,182.822,79.42,64.653,79.694,81.208,56.35,81.208,81.208,79.42,79.694,114.332,114.332,131.605,64.653,0.0,131.605,56.35,114.332,56.35,56.35,182.822,101.428,114.332,131.605,67.88,0.0,56.35,114.332,0.0,0.0,131.605,0.0,67.88,101.428,131.605,0.0,131.605,79.42,114.332,67.88,79.694,114.332,182.822,87.893,67.88
INST0273_N25_N03_D015,14.003,14.003,56.35,25.326,178.773,58.839,157.017,25.326,14.003,99.415,26.694,0.0,26.694,26.694,25.326,99.415,58.839,58.839,95.498,14.003,56.35,95.498,0.0,58.839,0.0,0.0,157.017,49.306,58.839,95.498,17.072,56.35,0.0,58.839,56.35,56.35,95.498,56.35,17.072,49.306,95.498,56.35,95.498,25.326,58.839,17.072,99.415,58.839,157.017,31.992,17.072
INST0273_N25_N03_P016,56.4,56.4,114.332,35.041,122.582,0.0,134.941,35.041,56.4,149.69,41.993,58.839,41.993,41.993,35.041,149.69,0.0,0.0,99.467,56.4,114.332,99.467,58.839,0.0,58.839,58.839,134.941,43.657,0.0,99.467,54.669,114.332,58.839,0.0,114.332,114.332,99.467,114.332,54.669,43.657,99.467,114.332,99.467,35.041,0.0,54.669,149.69,0.0,134.941,33.197,54.669
INST0273_N25_N03_D016,64.653,64.653,0.0,79.42,229.986,114.332,182.822,79.42,64.653,79.694,81.208,56.35,81.208,81.208,79.42,79.694,114.332,114.332,131.605,64.653,0.0,131.605,56.35,114.332,56.35,56.35,182.822,101.428,114.332,131.605,67.88,0.0,56.35,114.332,0.0,0.0,131.605,0.0,67.88,101.428,131.605,0.0,131.605,79.42,114.332,67.88,79.694,114.332,182.822,87.893,67.88
INST0273_N25_N03_P017,64.653,64.653,0.0,79.42,229.986,114.332,182.822,79.42,64.653,79.694,81.208,56.35,81.208,81.208,79.42,79.694,114.332,114.332,131.605,64.653,0.0,131.605,56.35,114.332,56.35,56.35,182.822,101.428,114.332,131.605,67.88,0.0,56.35,114.332,0.0,0.0,131.605,0.0,67.88,101.428,131.605,0.0,131.605,79.42,114.332,67.88,79.694,114.332,182.822,87.893,67.88
INST0273_N25_N03_D017,81.517,81.517,131.605,99.392,203.198,99.467,233.468,99.392,81.517,104.211,75.654,95.498,75.654,75.654,99.392,104.211,99.467,99.467,0.0,81.517,131.605,0.0,95.498,99.467,95.498,95.498,233.468,57.966,99.467,0.0,78.656,131.605,95.498,99.467,131.605,131.605,0.0,131.605,78.656,57.966,0.0,131.605,0.0,99.392,99.467,78.656,104.211,99.467,233.468,78.919,78.656
INST0273_N25_N03_P018,64.653,64.653,0.0,79.42,229.986,114.332,182.822,79.42,64.653,79.694,81.208,56.35,81.208,81.208,79.42,79.694,114.332,114.332,131.605,64.653,0.0,131.605,56.35,114.332,56.35,56.35,182.822,101.428,114.332,131.605,67.88,0.0,56.35,114.332,0.0,0.0,131.605,0.0,67.88,101.428,131.605,0.0,131.605,79.42,114.332,67.88,79.694,114.332,182.822,87.893,67.88
INST0273_N25_N03_D018,3.413,3.413,67.88,28.727,177.15,54.669,167.44,28.727,3.413,95.867,14.053,17.072,14.053,14.053,28.727,95.867,54.669,54.669,78.656,3.413,67.88,78.656,17.072,54.669,17.072,17.072,167.44,33.929,54.669,78.656,0.0,67.88,17.072,54.669,67.88,67.88,78.656,67.88,0.0,33.929,78.656,67.88,78.656,28.727,54.669,0.0,95.867,54.669,167.44,22.322,0.0
INST0273_N25_N03_P019,37.312,37.312,101.428,43.511,160.581,43.657,175.714,43.511,37.312,114.14,23.01,49.306,23.01,23.01,43.511,114.14,43.657,43.657,57.966,37.312,101.428,57.966,49.306,43.657,49.306,49.306,175.714,0.0,43.657,57.966,33.929,101.428,49.306,43.657,101.428,101.428,57.966,101.428,33.929,0.0,57.966,101.428,57.966,43.511,43.657,33.929,114.14,43.657,175.714,22.387,33.929
INST0273_N25_N03_D019,81.517,81.517,131.605,99.392,203.198,99.467,233.468,99.392,81.517,104.211,75.654,95.498,75.654,75.654,99.392,104.211,99.467,99.467,0.0,81.517,131.605,0.0,95.498,99.467,95.498,95.498,233.468,57.966,99.467,0.0,78.656,131.605,95.498,99.467,131.605,131.605,0.0,131.605,78.656,57.966,0.0,131.605,0.0,99.392,99.467,78.656,104.211,99.467,233.468,78.919,78.656
INST0273_N25_N03_P020,64.653,64.653,0.0,79.42,229.986,114.332,182.822,79.42,64.653,79.694,81.208,56.35,81.208,81.208,79.42,79.694,114.332,114.332,131.605,64.653,0.0,131.605,56.35,114.332,56.35,56.35,182.822,101.428,114.332,131.605,67.88,0.0,56.35,114.332,0.0,0.0,131.605,0.0,67.88,101.428,131.605,0.0,131.605,79.42,114.332,67.88,79.694,114.332,182.822,87.893,67.88
INST0273_N25_N03_D020,81.517,81.517,131.605,99.392,203.198,99.467,233.468,99.392,81.517,104.211,75.654,95.498,75.654,75.654,99.392,104.211,99.467,99.467,0.0,81.517,131.605,0.0,95.498,99.467,95.498,95.498,233.468,57.966,99.467,0.0,78.656,131.605,95.498,99.467,131.605,131.605,0.0,131.605,78.656,57.966,0.0,131.605,0.0,99.392,99.467,78.656,104.211,99.467,233.468,78.919,78.656
INST0273_N25_N03_P021,28.595,28.595,79.42,0.0,153.452,35.041,139.347,0.0,28.595,122.983,24.088,25.326,24.088,24.088,0.0,122.983,35.041,35.041,99.392,28.595,79.42,99.392,25.326,35.041,25.326,25.326,139.347,43.511,35.041,99.392,28.727,79.42,25.326,35.041,79.42,79.42,99.392,79.42,28.727,43.511,99.392,79.42,99.392,0.0,35.041,28.727,122.983,35.041,139.347,21.127,28.727
INST0273_N25_N03_D021,56.4,56.4,114.332,35.041,122.582,0.0,134.941,35.041,56.4,149.69,41.993,58.839,41.993,41.993,35.041,149.69,0.0,0.0,99.467,56.4,114.332,99.467,58.839,0.0,58.839,58.839,134.941,43.657,0.0,99.467,54.669,114.332,58.839,0.0,114.332,114.332,99.467,114.332,54.669,43.657,99.467,114.332,99.467,35.041,0.0,54.669,149.69,0.0,134.941,33.197,54.669
INST0273_N25_N03_P022,3.413,3.413,67.88,28.727,177.15,54.669,167.44,28.727,3.413,95.867,14.053,17.072,14.053,14.053,28.727,95.867,54.669,54.669,78.656,3.413,67.88,78.656,17.072,54.669,17.072,17.072,167.44,33.929,54.669,78.656,0.0,67.88,17.072,54.669,67.88,67.88,78.656,67.88,0.0,33.929,78.656,67.88,78.656,28.727,54.669,0.0,95.867,54.669,167.44,22.322,0.0
INST0273_N25_N03_D022,94.965,94.965,79.694,122.983,272.117,149.69,253.32,122.983,94.965,0.0,107.703,99.415,107.703,107.703,122.983,0.0,149.69,149.69,104.211,94.965,79.694,104.211,99.415,149.69,99.415,99.415,253.32,114.14,149.69,104.211,95.867,79.694,99.415,149.69,79.694,79.694,104.211,79.694,95.867,114.14,104.211,79.694,104.211,122.983,149.69,95.867,0.0,149.69,253.32,116.493,95.867
INST0273_N25_N03_P023,56.4,56.4,114.332,35.041,122.582,0.0,134.941,35.041,56.4,149.69,41.993,58.839,41.993,41.993,35.041,149.69,0.0,0.0,99.467,56.4,114.332,99.467,58.839,0.0,58.839,58.839,134.941,43.657,0.0,99.467,54.669,114.332,58.839,0.0,114.332,114.332,99.467,114.332,54.669,43.657,99.467,114.332,99.467,35.041,0.0,54.669,149.69,0.0,134.941,33.197,54.669
INST0273_N25_N03_D023,166.496,166.496,182.822,139.347,125.74,134.941,0.0,139.347,166.496,253.32,162.641,157.017,162.641,162.641,139.347,253.32,134.941,134.941,233.468,166.496,182.822,233.468,157.017,134.941,157.017,157.017,0.0,175.714,134.941,233.468,167.44,182.822,157.017,134.941,182.822,182.822,233.468,182.822,167.44,175.714,233.468,182.822,233.468,139.347,134.941,167.44,253.32,134.941,0.0,156.702,167.44
INST0273_N25_N03_P024,24.705,24.705,87.893,21.127,155.714,33.197,156.702,21.127,24.705,116.493,8.817,31.992,8.817,8.817,21.127,116.493,33.197,33.197,78.919,24.705,87.893,78.919,31.992,33.197,31.992,31.992,156.702,22.387,33.197,78.919,22.322,87.893,31.992,33.197,87.893,87.893,78.919,87.893,22.322,22.387,78.919,87.893,78.919,21.127,33.197,22.322,116.493,33.197,156.702,0.0,22.322
INST0273_N25_N03_D024,3.413,3.413,67.88,28.727,177.15,54.669,167.44,28.727,3.413,95.867,14.053,17.072,14.053,14.053,28.727,95.867,54.669,54.669,78.656,3.413,67.88,78.656,17.072,54.669,17.072,17.072,167.44,33.929,54.669,78.656,0.0,67.88,17.072,54.669,67.88,67.88,78.656,67.88,0.0,33.929,78.656,67.88,78.656,28.727,54.669,0.0,95.867,54.669,167.44,22.322,0.0
